file,patch_number,block,patch_length,patch_position,n_trials,beta_power_avg,frontal_asymmetry,aperiodic_exponent_avg,aperiodic_offset_avg,central_freq_avg
47131_processed.fif,15,post-stress,11,mid,4,1.3229458243524733e-13,0.49579574924423575,1.8039623450712372,-11.174335029459414,28.89895480685331
47131_processed.fif,15,post-stress,11,late,3,1.1892320551024226e-13,0.4494077687625169,1.8976989830829822,-11.030430203995698,28.263715885383345
47131_processed.fif,15,post-stress,11,leave,1,1.378398790592576e-13,0.5473153528415011,1.6859790069858953,-11.279135353202335,27.662890303609355
47131_processed.fif,16,post-stress,9,early,3,1.0021948873286424e-13,0.04357958235439933,1.6811020349027725,-11.399930554681234,33.050626406842646
47131_processed.fif,16,post-stress,9,mid,3,1.0370662067867801e-13,0.11708528377814768,1.415937635244137,-11.81920190459438,26.638248664620004
47131_processed.fif,16,post-stress,9,late,3,1.1255932428477077e-13,0.00681936199585446,1.6942299134340602,-11.328204068823366,21.10285157175006
47131_processed.fif,16,post-stress,9,leave,1,9.053903020639626e-14,0.4007237885090049,1.697295927618746,-11.482666458747103,23.990071393009412
47131_processed.fif,17,post-stress,12,early,4,1.0168449036801938e-13,0.3491020264155038,1.688108031030975,-11.39969326505067,24.164747126717035
47131_processed.fif,17,post-stress,12,mid,4,1.0775607983737107e-13,0.269880173636472,1.8150860727997185,-11.203006197559176,24.5336561656743
47131_processed.fif,17,post-stress,12,late,4,1.1500368968576307e-13,0.4324385023281776,1.9666343594526827,-10.935105535261332,27.29214475006678
47131_processed.fif,17,post-stress,12,leave,1,1.3108245818177484e-13,0.5341417957405774,1.3381401134057909,-11.82498276052434,23.3906852226564
47131_processed.fif,18,post-stress,2,early,1,9.788486590105477e-14,0.5085091419758534,1.620440708106017,-11.508207237630948,31.111241625022085
47131_processed.fif,18,post-stress,2,mid,1,9.812201164078149e-14,0.24879504290828436,1.6728921851762057,-11.432826512227694,24.61378708747446
47131_processed.fif,18,post-stress,2,late,1,1.1528487226865005e-13,0.24781431195570391,1.7652915407924281,-11.237679723413,30.43302043241173
47204_processed.fif,1,pre-stress,15,early,5,1.0318900144996453e-13,-1.0661752861473608,1.6647378552528416,-11.504399917329755,26.74073802522468
47204_processed.fif,1,pre-stress,15,mid,5,1.4462648015950158e-13,-1.717335579141502,1.5354009994006264,-11.646709302495202,23.29015564830413
47204_processed.fif,1,pre-stress,15,late,5,1.594141675862795e-13,-1.5418053513012147,1.5981944589006674,-11.490332205146098,25.690795729909468
47204_processed.fif,1,pre-stress,15,leave,1,1.2109640383847365e-13,-1.0957395881776293,1.4710903108867,-11.756385591874443,29.045810326826967
47204_processed.fif,2,pre-stress,14,early,5,1.5131682069546654e-13,-1.5557631125887859,1.5542272014016028,-11.58450204302793,23.50455978096658
47204_processed.fif,2,pre-stress,14,mid,5,1.6849585627951084e-13,-1.5802548000116616,1.3262518665608918,-11.897040439543545,23.27119174548142
47204_processed.fif,2,pre-stress,14,late,4,1.3686198337511938e-13,-1.3928827173931717,1.4241413310100366,-11.79141875843586,24.31425435101432
47204_processed.fif,2,pre-stress,14,leave,1,1.1903746436206912e-13,-1.0744995430025384,1.4823519998237402,-11.741019232474644,24.75495398501214
47204_processed.fif,3,pre-stress,12,early,4,9.522100215153721e-14,-0.8215887371048458,1.3341511520798284,-12.045051430455494,25.66288093551787
47204_processed.fif,3,pre-stress,12,mid,4,1.057641067904227e-13,-0.8292529936260191,1.4661543910540349,-11.831579335279752,26.462240507882118
47204_processed.fif,3,pre-stress,12,late,4,9.047097451010483e-14,-0.7729428369470019,1.5730841783519964,-11.705346385732284,26.673597164217828
47204_processed.fif,3,pre-stress,12,leave,1,9.516731466743955e-14,-0.8916299134212267,1.5203332886955847,-11.831347109080507,24.14932796521735
47204_processed.fif,4,pre-stress,17,early,6,8.979893706728113e-14,-0.7734220132889185,1.4628237723223503,-11.86271277113151,25.071185031164088
47204_processed.fif,4,pre-stress,17,mid,6,9.537168566886805e-14,-0.8267067500879074,1.659974155096996,-11.583886230281498,25.27145411853628
47204_processed.fif,4,pre-stress,17,late,5,1.340636683164492e-13,-0.8612271834231408,1.4317077458475382,-11.796997790394892,23.40491763692524
47204_processed.fif,4,pre-stress,17,leave,1,9.518917056504253e-14,-0.6518826492225962,1.3010878284722769,-12.013689664603886,20.039849391357482
47204_processed.fif,5,post-stress,24,early,8,1.660969623616765e-13,-1.0442556902700253,1.3870379663888772,-11.779564720471356,24.082539771027847
47204_processed.fif,5,post-stress,24,mid,8,7.738272341692116e-14,-0.3995154557468332,1.613993065560143,-11.729692050208548,27.934602879137437
47204_processed.fif,5,post-stress,24,late,8,7.248745002766188e-14,-0.489466080400383,1.5751512022550849,-11.791815295034278,24.1977374509191
47204_processed.fif,5,post-stress,24,leave,1,1.3094808347148072e-13,-1.5712973872676876,1.687465715148803,-11.554095964369269,30.599451409630387
47204_processed.fif,6,post-stress,17,early,6,1.0693893418334979e-13,-1.3134951509531323,1.5545309544925585,-11.758621593273618,26.777964102510456
47204_processed.fif,6,post-stress,17,mid,6,2.4611613513088597e-13,-1.926253820571058,1.539224029355255,-11.653327720331388,26.801004493652528
47204_processed.fif,6,post-stress,17,late,5,2.1106816220695234e-13,-2.1493028786252566,1.242591031605061,-12.023359280935324,23.11369182360398
47204_processed.fif,6,post-stress,17,leave,1,1.0631906725902443e-13,-1.4795058492250917,1.2003718197298288,-12.169888075691588,19.984542104388737
47204_processed.fif,7,post-stress,15,early,5,2.358994557707604e-13,-1.4038134061447871,1.7871956149588495,-11.316701299129303,27.898486479780992
47204_processed.fif,7,post-stress,15,mid,5,8.615548747437297e-14,-0.7491169073733971,1.619920962550807,-11.72126786494841,28.970526412992864
47204_processed.fif,7,post-stress,15,late,5,7.408315292285004e-14,-0.45298132302955524,1.8369675214500938,-11.41502424698468,26.896553440219737
47204_processed.fif,7,post-stress,15,leave,1,7.522159931908251e-14,-0.17078687530085546,1.5854188822652813,-11.752780384669123,26.974148733294317
47204_processed.fif,8,post-stress,15,early,5,9.082721280638995e-14,-0.4870580663900498,1.724555168845446,-11.51088174014685,22.05751333941631
47204_processed.fif,8,post-stress,15,mid,5,7.415280732398691e-14,-0.6538642386323715,1.721900608968845,-11.582403260109135,27.655352470790177
47204_processed.fif,8,post-stress,15,late,5,8.398675176098063e-14,-0.5925104456717947,1.5366767412638782,-11.783674482765424,26.238922182519236
47204_processed.fif,8,post-stress,15,leave,1,7.344159285113103e-14,-0.35608859219741973,1.6043004390021995,-11.710071806970406,29.396647436585287
47204_processed.fif,9,post-stress,12,early,5,8.84470555072526e-14,-0.4355302332345161,1.6776914244634458,-11.609286345055349,25.51971566457319
47204_processed.fif,9,post-stress,12,mid,4,7.972808702887533e-14,-0.5147488121618045,1.6284921942545083,-11.697095735175353,25.957052376556074
47204_processed.fif,9,post-stress,12,late,4,2.1827096112358218e-13,-1.1773489620598223,1.8469240844955257,-11.401526977292901,30.469246169220252
47324_processed.fif,1,pre-stress,5,early,2,9.704045678498549e-14,0.13268980354341764,1.8412172716612107,-11.252712061780503,30.325723025652543
47324_processed.fif,1,pre-stress,5,mid,2,8.020129217330057e-14,-0.15999974529666794,2.1253211924951865,-10.97657801311047,28.180410330788014
47324_processed.fif,1,pre-stress,5,late,1,7.052816279309458e-14,-0.09969267119534209,2.1215333859103165,-10.957496490608658,21.348767321062905
47324_processed.fif,1,pre-stress,5,leave,1,7.918413278411172e-14,-0.20603478670786401,1.614237864095361,-11.739416458174391,19.460297008420973
47324_processed.fif,2,pre-stress,4,early,2,6.618072049249889e-14,-0.3931867810394021,2.46973537745208,-10.521187329424281,29.417966098429254
47324_processed.fif,2,pre-stress,4,mid,1,7.497945004670671e-14,-0.49434287257760445,2.592718849922616,-10.280993953818134,27.00588556566519
47324_processed.fif,2,pre-stress,4,late,1,7.246050572802394e-14,-0.5754207551364665,2.666275556973238,-10.237261624536181,30.17345946472322
47324_processed.fif,2,pre-stress,4,leave,1,9.23919291738033e-14,-0.14512064989923346,2.0584410024209125,-10.942128031986886,29.39164022658147
47324_processed.fif,3,pre-stress,4,early,2,7.467093613519963e-14,-0.40705751970141435,2.4218899749035936,-10.601022847276537,24.05025830322741
47324_processed.fif,3,pre-stress,4,mid,1,8.279915530854347e-14,0.016262663517427,2.2709590164364797,-10.724610490961336,31.173200167123433
47324_processed.fif,3,pre-stress,4,late,1,7.132113622335869e-14,-0.0012253285248995383,2.4750899696415125,-10.491059504141276,33.74222242726908
47324_processed.fif,3,pre-stress,4,leave,1,8.692770687697188e-14,-0.4985149110018767,2.124528320257043,-10.977411981464348,29.51052509740603
47324_processed.fif,4,pre-stress,2,early,1,5.487999895271147e-14,-0.029249711438474435,2.277176880991465,-10.89754136317294,26.375877060379207
47324_processed.fif,4,pre-stress,2,mid,1,8.27583361580619e-14,-0.20530777394248645,1.7699272368749992,-11.468428833691474,22.634416243283173
47324_processed.fif,4,pre-stress,2,leave,1,9.608906170813443e-14,-0.2869076702852986,1.365613951546664,-12.048869833214164,22.871509393758622
47324_processed.fif,5,pre-stress,3,early,1,1.1778050577194953e-13,-0.274473990791968,2.0658920673200867,-11.006765107871182,26.368331527415844
47324_processed.fif,5,pre-stress,3,mid,1,8.167261416514802e-14,-0.04350591578621277,2.3115698267348206,-10.645224616469607,29.220109086511236
47324_processed.fif,5,pre-stress,3,late,1,9.341508430550778e-14,0.11809436264663731,2.4275815208459535,-10.427429810996726,
47324_processed.fif,5,pre-stress,3,leave,1,7.029630136208142e-14,-0.18623867338742173,2.0792327919521063,-11.121591374019271,34.38082313307072
47324_processed.fif,6,pre-stress,3,early,1,7.619307856922444e-14,0.0938602563701636,2.059372381997535,-11.063074222826451,18.75373186102239
47324_processed.fif,6,pre-stress,3,mid,1,6.030980926624654e-14,0.07752159376502377,2.297072506328361,-10.814671203199683,32.81392069137607
47324_processed.fif,6,pre-stress,3,late,1,7.89576816628429e-14,-0.0877977679505868,2.607602429919352,-10.305945763076709,24.47381110051643
47324_processed.fif,6,pre-stress,3,leave,1,7.450638826145e-14,0.2835874888612082,1.8485278183619673,-11.451517773673636,30.58090136906617
47324_processed.fif,7,pre-stress,2,early,1,6.12777886703858e-14,0.12263402214674812,2.2609262856939303,-10.886532195813984,32.008404466112395
47324_processed.fif,7,pre-stress,2,mid,1,5.49698910574651e-14,0.2826071091211091,2.45116875355516,-10.560059295693799,32.86221539902003
47324_processed.fif,7,pre-stress,2,leave,1,5.037647599099495e-14,0.6224360155174438,2.291359353117987,-10.854545903787159,34.9000094201329
47324_processed.fif,8,pre-stress,3,early,1,6.006044622667419e-14,0.5555882934304535,2.2878734926728326,-10.799383010772294,37.71616887564487
47324_processed.fif,8,pre-stress,3,mid,1,5.768946026374566e-14,0.5960557945802307,1.9464848865389945,-11.367615241940177,15.029675776721323
47324_processed.fif,8,pre-stress,3,late,1,7.33921677991976e-14,-0.03024672261403083,2.2728351211745665,-10.706633837816886,31.81658151120216
47324_processed.fif,8,pre-stress,3,leave,1,5.309217137035701e-14,0.7210371093598233,2.239450368628483,-10.96794425237598,28.980147904160948
47324_processed.fif,9,pre-stress,2,early,1,6.365855831126586e-14,0.557381671310246,2.490633090256852,-10.5157243771509,24.36105637468442
47324_processed.fif,9,pre-stress,2,mid,1,8.487592066967772e-14,0.21869881281771697,2.596306836604708,-10.243400913141631,26.460489584970734
47324_processed.fif,9,pre-stress,2,leave,1,8.968595360289771e-14,0.2338173455128576,2.09133592879462,-11.028363074961208,24.140473060189574
47324_processed.fif,10,pre-stress,2,early,1,5.860829998097619e-14,0.11820132071067846,2.277036468362764,-10.859367704545173,27.80798497349504
47324_processed.fif,10,pre-stress,2,mid,1,5.911172792424533e-14,0.07206266442596032,2.2574020446381127,-10.877220246775586,25.632164179821714
47324_processed.fif,10,pre-stress,2,leave,1,4.807869290556619e-14,0.6244560884940533,1.7874157934957964,-11.612693159009428,24.312209064361944
47324_processed.fif,11,pre-stress,3,early,1,5.2409532726779385e-14,0.4909990604794636,2.307417352932754,-10.82213110086425,20.4376249003964
47324_processed.fif,11,pre-stress,3,mid,1,6.031523273366734e-14,0.4000394970607921,2.444631348809024,-10.666845827802051,24.51193246394008
47324_processed.fif,11,pre-stress,3,late,1,6.257485090056144e-14,0.14910584680992045,1.875165614693083,-11.323048817714715,20.71718163541007
47324_processed.fif,11,pre-stress,3,leave,1,5.5358493340969895e-14,-0.13157863672338976,2.110015394826372,-11.042087697390734,26.759068824663505
47324_processed.fif,12,pre-stress,3,early,1,6.924827728146971e-14,-0.3506600778505806,1.9821256936477771,-11.173614806516476,21.725902651868
47324_processed.fif,12,pre-stress,3,mid,1,5.618963063438603e-14,-0.005301262643584437,1.8243882840333414,-11.47947796180612,21.30191518878747
47324_processed.fif,12,pre-stress,3,late,1,6.704688495814377e-14,-0.09417073264936704,2.227500083369623,-10.897805179920462,33.00795678130143
47324_processed.fif,12,pre-stress,3,leave,1,8.3282203509361e-13,0.2526242292048302,0.3570692272593295,-12.312262116664334,24.691506279499364
47324_processed.fif,13,pre-stress,2,early,1,5.817292272927939e-14,0.37155318342794175,2.508849240925982,-10.504640599106889,35.69975977109801
47324_processed.fif,13,pre-stress,2,mid,1,7.936624156346721e-14,0.14392386745255692,1.6382843059349521,-11.631718309728507,23.882653634053565
47324_processed.fif,13,pre-stress,2,leave,1,6.082151038087667e-14,-0.036624201247761334,1.8633279393204565,-11.344314289659357,33.69130698558897
47324_processed.fif,14,pre-stress,2,early,1,5.898329127490553e-14,0.18598500515537353,2.379772010805746,-10.686524645422617,24.940241783293878
47324_processed.fif,14,pre-stress,2,mid,1,5.698660159230329e-14,-0.10613484351456037,1.960971500654287,-11.311363422451892,30.624621415547153
47324_processed.fif,14,pre-stress,2,leave,1,6.099243010001512e-14,0.24726380691834393,1.4632115809840671,-12.028147139224025,25.789401879969443
47324_processed.fif,15,pre-stress,2,early,1,6.96362842464621e-14,-0.14655324580249385,2.155824651169648,-10.824105192375091,32.414051529089285
47324_processed.fif,15,pre-stress,2,mid,1,7.949952832897772e-14,0.6064028713161953,2.369419737034796,-10.587519435522546,32.583990108672886
47324_processed.fif,15,pre-stress,2,leave,1,5.547253037573384e-14,0.2752573734351529,2.1654166093095983,-10.939715891097588,35.3235628211439
47324_processed.fif,16,pre-stress,2,early,1,7.293042136723654e-14,0.23664629046771424,2.276997817370334,-10.727052232716455,33.4174046491622
47324_processed.fif,16,pre-stress,2,mid,1,8.60419538637643e-14,-0.09679267732822439,1.4413309679926904,-11.904806014982537,10.472846811976332
47324_processed.fif,16,pre-stress,2,leave,1,7.356760640975328e-14,0.2919514957282736,1.7643821813323293,-11.505349801486664,18.152731788144404
47324_processed.fif,17,pre-stress,2,early,1,5.4717553350967465e-14,0.4138411728439024,2.175028810060965,-10.924729087948398,29.530676637052053
47324_processed.fif,17,pre-stress,2,mid,1,4.567528945133374e-14,0.33639892985704734,2.0023605714872925,-11.29551784166482,16.604364106792985
47324_processed.fif,17,pre-stress,2,leave,1,7.159303199555457e-14,-0.12373592736643246,1.9001735878358805,-11.264674218217674,17.72530029423334
47324_processed.fif,18,pre-stress,1,early,1,7.326511586547943e-14,-0.010362700855502283,2.076345799438504,-11.006371157855154,30.880399177045696
47324_processed.fif,18,pre-stress,1,leave,1,6.4039296899698e-14,0.7616802665826619,1.7252446671946273,-11.51043592826292,27.935995862437757
47324_processed.fif,19,pre-stress,2,early,1,6.754061361588961e-14,0.18773874275069957,2.786468367480093,-10.004740543585362,34.69018689802932
47324_processed.fif,19,pre-stress,2,mid,1,5.834475397592919e-14,0.3860519464738381,2.534327454120481,-10.49080635092782,34.065934971109144
47324_processed.fif,19,pre-stress,2,leave,1,5.756397525099983e-14,0.2702854250039408,2.132958196141074,-11.051759012490363,35.38651120205528
47324_processed.fif,20,post-stress,3,early,1,9.568227976397217e-14,0.280605691053772,1.060544574645678,-12.314143425102067,22.929633397821195
47324_processed.fif,20,post-stress,3,mid,1,1.0269052636007943e-13,0.29335451594707607,1.2260496854464542,-12.041221512681462,30.192543685855274
47324_processed.fif,20,post-stress,3,late,1,9.604068328573228e-14,-0.13961329920044818,1.9158354867023977,-11.17154755419905,28.636321524800408
47324_processed.fif,20,post-stress,3,leave,1,1.4003198388788066e-13,-0.5336619912304315,1.7194530654117508,-11.284610807752559,32.36551969199494
47324_processed.fif,21,post-stress,2,early,1,9.42911684020735e-14,0.0013187224313497836,1.2569445525124545,-12.05154280402727,24.5758948749132
47324_processed.fif,21,post-stress,2,mid,1,6.794384587028455e-14,-0.13349617386915114,0.9505586050519933,-12.603987738704783,17.446743535502616
47324_processed.fif,21,post-stress,2,leave,1,9.019236818420916e-14,0.17445026916884387,1.1109414837163976,-12.330049921886243,26.784644372976604
47324_processed.fif,22,post-stress,2,early,1,9.024201417824223e-14,-0.04630481850923829,1.5876253160980571,-11.648400582812839,25.02885156901238
47324_processed.fif,22,post-stress,2,mid,1,9.736174761266154e-14,0.07190566994590597,1.2794060438848973,-11.997713002743792,26.14831183843069
47324_processed.fif,22,post-stress,2,leave,1,6.98128130792302e-13,-2.8465723570197383,1.8000795039686504,-11.126540258453925,25.478915912160854
47324_processed.fif,23,post-stress,2,early,1,9.63575644642274e-14,-0.2459530817571718,1.0338138810696493,-12.268570939627217,16.523625146061846
47324_processed.fif,23,post-stress,2,mid,1,8.985472404182205e-14,-0.21413366852310034,1.2030633326508149,-12.113396689520616,19.92429385451826
47324_processed.fif,23,post-stress,2,leave,1,8.419011369150911e-14,0.05129955037352829,1.275919984880511,-12.073095057132159,21.974954027910556
47324_processed.fif,24,post-stress,2,early,1,9.51279817681686e-14,0.04108218036047262,1.2285641018148805,-12.123327820546068,21.260565663976397
47324_processed.fif,24,post-stress,2,mid,1,8.153850862155669e-14,0.48801370369915276,1.3929949691284738,-11.965587552802623,25.066678178753122
47324_processed.fif,24,post-stress,2,leave,1,6.910564981573691e-14,0.23595873841964377,1.177822129087126,-12.263080701639641,22.488271032650996
47324_processed.fif,25,post-stress,2,early,1,6.411135828491352e-14,-0.10044541612334967,1.3403468315434734,-12.089401287766497,20.02500960666201
47324_processed.fif,25,post-stress,2,mid,1,9.342733297646822e-14,-0.014840702266866401,1.3203840659996553,-12.030282457982713,15.582120957057668
47324_processed.fif,25,post-stress,2,leave,1,6.302579948259341e-14,0.2214867056748382,1.4385667141825527,-12.03297912716061,17.091728352887763
47324_processed.fif,26,post-stress,3,early,1,3.857419750074659e-14,-0.07512208001748633,1.499298126158971,-12.066598976613427,19.74202246527743
47324_processed.fif,26,post-stress,3,mid,1,6.680208377768845e-14,0.30311851299135384,1.1834863095299248,-12.431937652746877,12.115930288098781
47324_processed.fif,26,post-stress,3,late,1,7.047925919304885e-14,0.2255815217534547,1.2610198851201277,-12.194422950240805,22.968328219426144
47324_processed.fif,26,post-stress,3,leave,1,9.222429407757722e-14,0.23260551779212335,1.3895755475170464,-11.974551396517914,23.85198464730126
47324_processed.fif,27,post-stress,2,early,1,8.43153458294974e-14,0.258164925541454,1.261882488880391,-12.149595291468403,21.20741033143672
47324_processed.fif,27,post-stress,2,mid,1,9.132277072385881e-14,-0.6166056235593018,1.3911474657539102,-11.907111895440872,25.046438868539564
47324_processed.fif,27,post-stress,2,leave,1,8.90623715287159e-14,0.11557107332105332,1.3656597114446978,-11.957955407370742,19.818960031076323
47324_processed.fif,28,post-stress,3,early,1,6.953681268894781e-14,0.009781418592659463,1.35898878025299,-12.091872634488409,17.345869872319298
47324_processed.fif,28,post-stress,3,mid,1,6.780897472973659e-14,0.5681132548622934,1.4127888852787147,-12.023904370831954,20.75417476951299
47324_processed.fif,28,post-stress,3,late,1,7.885538498338539e-14,0.5540509034471413,1.983190223676804,-11.140041308847524,19.710490547005325
47324_processed.fif,28,post-stress,3,leave,1,1.2760694447458366e-13,-0.6048178527423609,1.4083516646227523,-11.85075554769332,25.157690454544788
47324_processed.fif,29,post-stress,3,early,1,9.912634891449967e-14,-0.2976619103921898,1.8952908227440644,-11.160607393871414,23.65348501689495
47324_processed.fif,29,post-stress,3,mid,1,9.123434444511793e-14,-0.06887303332571904,1.4078088006434661,-11.931633366712932,21.848141567119075
47324_processed.fif,29,post-stress,3,late,1,1.2263763232995012e-13,-0.15597474945630907,1.6496554231351122,-11.482441118835135,25.765791663691676
47324_processed.fif,29,post-stress,3,leave,1,6.993642063485655e-14,0.45130459216298036,1.6432531457812236,-11.656492008299,21.098946669970477
47324_processed.fif,30,post-stress,2,early,1,8.070959513546694e-14,-0.11965428629865826,1.5433472044205054,-11.774024186952389,25.023453227287593
47324_processed.fif,30,post-stress,2,mid,1,1.0104093265792134e-13,0.24496279675084054,2.038896170636104,-11.045015406539607,22.345790429407693
47324_processed.fif,30,post-stress,2,leave,1,6.674328252711001e-14,-0.21978207226676716,1.3223395527153348,-12.031456420395838,20.525423850840586
47324_processed.fif,31,post-stress,2,early,1,1.0526975695979651e-13,0.2523777839390391,1.3955403348628064,-11.866843175770665,21.782848674335565
47324_processed.fif,31,post-stress,2,mid,1,1.0271744499158435e-13,-0.20279891929702742,1.6628539629927648,-11.478490599303642,16.390487049064856
47324_processed.fif,31,post-stress,2,leave,1,7.985974759063335e-14,-0.0787598695877989,2.0973043943181233,-10.99192110318473,33.92218421611648
47324_processed.fif,32,post-stress,2,early,1,9.4974553039819e-14,0.16206249496658387,2.0647788584853575,-10.90508343868961,24.408487445895727
47324_processed.fif,32,post-stress,2,mid,1,8.592270650944526e-14,-0.10831144324691522,1.4584734368068237,-11.798724849029714,25.53572338121407
47324_processed.fif,32,post-stress,2,leave,1,7.830735058362811e-14,-0.23810527319631802,1.3102903420042733,-12.05600273182427,26.993132021644772
47324_processed.fif,33,post-stress,1,early,1,7.794312320550944e-14,-0.2005598209260988,1.2208600189457612,-12.12791443119518,26.06902682940922
47324_processed.fif,33,post-stress,1,leave,1,6.599655650704009e-14,0.2416023528229161,1.3859658258511436,-12.048591803138457,27.67143995123222
47324_processed.fif,34,post-stress,2,early,1,8.369850887392211e-14,-0.06613067786916815,1.8362104030324908,-11.269556725858287,26.534993841289662
47324_processed.fif,34,post-stress,2,mid,1,9.043767803547542e-14,0.26385424577168237,2.562825584303125,-10.210545479210646,34.014653526028404
47324_processed.fif,34,post-stress,2,leave,1,6.623494454631938e-14,-0.4070111441980302,1.2297546906333796,-12.220106933634952,18.909247270281117
47324_processed.fif,35,post-stress,2,early,1,6.056609440293125e-14,-0.37929619813126436,1.638312250746913,-11.750924073520421,27.706466223504812
47324_processed.fif,35,post-stress,2,mid,1,8.594004344994922e-14,-0.30928918251083815,1.5749052437653808,-11.667928449368747,30.405205118843696
47324_processed.fif,35,post-stress,2,leave,1,6.544963887361474e-14,0.5068348955783932,1.2717780303579258,-12.139604885731083,19.706964412537527
47324_processed.fif,36,post-stress,1,early,1,6.509515547156501e-14,0.0013022946134029212,1.3839738011359035,-12.149844344271179,21.49483627903422
47324_processed.fif,36,post-stress,1,leave,1,8.423728580473202e-14,-0.4660302329275545,1.3289143249150113,-12.028266882411483,18.428778855966765
47324_processed.fif,37,post-stress,2,early,1,9.239194696596938e-14,-0.2219541954025992,2.022084298620167,-10.983353466159667,27.28660761824711
47324_processed.fif,37,post-stress,2,mid,1,9.599950584552885e-14,-0.05712188851847344,1.3366255066181356,-11.95119524793259,15.215989685148276
47324_processed.fif,37,post-stress,2,leave,1,6.320093674521559e-14,-0.13257782858592648,1.2289635837943282,-12.289939664062487,23.04396461623881
47324_processed.fif,38,post-stress,1,early,1,1.0845920069926479e-13,-0.2430632499467542,2.0320539400236073,-10.959223851592654,29.033780062862082
47324_processed.fif,38,post-stress,1,leave,1,6.731142245001637e-14,0.2548163677919675,1.2785231988242334,-12.214447377643033,24.547722177525113
47324_processed.fif,39,post-stress,2,early,1,7.744349346915764e-14,0.285603984280808,1.3454733432773087,-12.095641347960955,24.090047757359425
47324_processed.fif,39,post-stress,2,mid,1,8.241070581444756e-14,-0.17266182712313238,1.328441657237482,-12.019453516365065,15.287004170685494
47324_processed.fif,39,post-stress,2,leave,1,9.209537276526102e-14,0.22943560999426182,1.183116451142577,-12.23203270358382,24.03405715689118
47324_processed.fif,40,post-stress,1,early,1,7.501880076741283e-14,0.26285086630858956,0.997547564216977,-12.547533505798244,16.960657535592144
47324_processed.fif,40,post-stress,1,leave,1,1.087525651567068e-13,-0.09726280680623844,2.1343670075307735,-10.655488567753883,35.137822744420944
48238_processed.fif,1,pre-stress,5,early,2,4.887659703257728e-14,0.004537114622783278,1.7853311266244365,-11.678174945245459,27.642484737530804
48238_processed.fif,1,pre-stress,5,mid,2,5.150574114110524e-14,0.1641401228967112,1.6439146294109581,-11.81788452540533,24.537651876454305
48238_processed.fif,1,pre-stress,5,late,1,6.166220828671881e-14,0.3285369725580054,1.8276634573454011,-11.453292893856093,17.47561016335156
48238_processed.fif,1,pre-stress,5,leave,1,4.7622588671303974e-14,-0.22235914426743264,1.348229960450357,-12.292829652568665,20.63398679847501
48238_processed.fif,2,pre-stress,20,early,7,5.379491527669932e-14,-0.1963534573902384,1.8086894997792258,-11.605989905181335,21.277326017201283
48238_processed.fif,2,pre-stress,20,mid,7,5.79683809000468e-14,-0.0999318731324154,1.8493203865456889,-11.515194511078096,18.368275099440876
48238_processed.fif,2,pre-stress,20,late,6,5.826204635966041e-14,-0.30584680885098986,1.937489144777271,-11.351060086556947,19.952451613657686
48238_processed.fif,2,pre-stress,20,leave,1,4.463255645005322e-14,0.203680812556307,1.6622116380349767,-11.829172630648406,24.01184864994061
48238_processed.fif,3,pre-stress,15,early,5,5.09500050597634e-14,-0.1992938430897432,1.8536407254040106,-11.506338837493843,17.59879054152468
48238_processed.fif,3,pre-stress,15,mid,5,4.978965953136882e-14,-0.33139907044731914,1.7385098773860637,-11.70116835714141,17.16893427921533
48238_processed.fif,3,pre-stress,15,late,5,4.4023763123887054e-14,0.02886618166857815,1.8825456870594042,-11.542385443537743,21.65434285081608
48238_processed.fif,3,pre-stress,15,leave,1,5.1219794248358506e-14,-0.0646035753845986,2.0968010240497947,-11.185172005511312,18.132406352230692
48238_processed.fif,4,pre-stress,9,early,3,4.9504054923780126e-14,-0.20228446862673502,2.2447163433983865,-11.014750165608051,23.764978479019987
48238_processed.fif,4,pre-stress,9,mid,3,5.248490054864889e-14,-0.13289495812000376,1.7257448861716191,-11.7263431907029,15.325904391669901
48238_processed.fif,4,pre-stress,9,late,3,4.8847132512588696e-14,-0.47893222717650136,1.6542005846305132,-11.877617674702938,17.15512698757657
48238_processed.fif,4,pre-stress,9,leave,1,4.18396904442649e-14,-0.08175173871091346,1.5002159313438543,-12.082238374436187,12.451591162846114
48238_processed.fif,5,pre-stress,7,early,3,4.568580502338974e-14,0.024657578582212143,1.924617449572103,-11.478357161252204,22.614369707671624
48238_processed.fif,5,pre-stress,7,mid,2,4.868614194563673e-14,-0.3098575004320825,1.9687571227007674,-11.426323918507574,18.28837098303674
48238_processed.fif,5,pre-stress,7,late,2,4.628859641657316e-14,-0.16369287123333898,2.404447362211242,-10.82482232144866,21.00627320153368
48238_processed.fif,5,pre-stress,7,leave,1,4.55700739061357e-14,-0.4059992648488695,1.6707173020247175,-11.863440408508914,13.865653937175642
48238_processed.fif,6,pre-stress,6,early,2,4.467056926324301e-14,-0.19635254389074142,1.6797903341749298,-11.844524056125945,16.27386409582859
48238_processed.fif,6,pre-stress,6,mid,2,4.44892060509506e-14,-0.10198007104029294,2.2406198967291098,-11.037557373977963,22.69657667809184
48238_processed.fif,6,pre-stress,6,late,2,5.200489176039894e-14,-0.28611272231282747,1.58837794139497,-11.952455533424601,14.41654851283854
48238_processed.fif,6,pre-stress,6,leave,1,4.4667878502929344e-14,0.35847042053440603,2.1307135878281014,-11.185125913682631,21.476284262916455
